Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-05-29 13:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-29 14:00:00;42.0;1900.0;0.0;28.373153705821213;0.0;0.0;0.0;0.0
2022-05-29 15:00:00;42.0;1900.0;0.0;28.373153705821213;0.0;0.0;0.0;0.0
2022-05-29 16:00:00;42.0;1900.0;0.0;28.78378390854756;0.0;0.0;0.0;0.0
2022-05-29 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-29 18:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-29 19:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-29 20:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-29 21:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-29 22:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-29 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 04:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 05:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 08:00:00;42.0;1900.0;0.0;2.3691121220992084;0.0;0.0;0.0;0.0
2022-05-30 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 16:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 17:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-30 18:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-30 19:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-30 20:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-30 21:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-30 22:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-30 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 04:00:00;42.0;1900.0;0.0;31.361020497991834;0.0;0.0;0.0;0.0
2022-05-31 05:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-05-31 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-05-31 08:00:00;42.0;1900.0;0.0;1.6999999999999995;0.0;0.0;0.0;0.0
2022-05-31 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 16:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-05-31 17:00:00;42.0;1900.0;0.0;1.6999999999999995;0.0;0.0;0.0;0.0
2022-05-31 18:00:00;42.0;1900.0;0.0;2.3691121220992084;0.0;0.0;0.0;0.0
2022-05-31 19:00:00;42.0;1900.0;0.0;3.026185733238625;0.0;0.0;0.0;0.0
2022-05-31 20:00:00;42.0;1900.0;0.0;2.3691121220992084;0.0;0.0;0.0;0.0
2022-05-31 21:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-05-31 22:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-05-31 23:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-01 00:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-01 01:00:00;42.0;1900.0;0.0;1.6999999999999995;0.0;0.0;0.0;0.0
2022-06-01 02:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-01 03:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-01 04:00:00;42.0;1900.0;0.0;2.3691121220992084;0.0;0.0;0.0;0.0
2022-06-01 05:00:00;42.0;1900.0;0.0;26.41494045454545;0.0;0.0;0.0;0.0
2022-06-01 06:00:00;42.0;1900.0;0.0;26.41494045454545;0.0;0.0;0.0;0.0
2022-06-01 07:00:00;42.0;1900.0;0.0;26.41494045454545;0.0;0.0;0.0;0.0
2022-06-01 08:00:00;42.0;1900.0;0.0;26.41494045454545;0.0;0.0;0.0;0.0
2022-06-01 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-01 16:00:00;42.0;1900.0;0.0;1.6999999999999995;0.0;0.0;0.0;0.0
2022-06-01 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-01 18:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-01 19:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-01 20:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-01 21:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-01 22:00:00;42.0;1900.0;0.0;31.361020497991834;0.0;0.0;0.0;0.0
2022-06-01 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-02 00:00:00;42.0;1900.0;0.0;3.026185733238625;0.0;0.0;0.0;0.0
2022-06-02 01:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-02 02:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 03:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 04:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 05:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 06:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 07:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 08:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 16:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 17:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 18:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 19:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 20:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 21:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 22:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-02 23:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 00:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 01:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 02:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 03:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 04:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 05:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 06:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 07:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 08:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 16:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-03 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-03 18:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-03 19:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-03 20:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-03 21:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-03 22:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-03 23:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 00:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 01:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 02:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 03:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 04:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 05:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 06:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-04 07:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-04 08:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-04 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-04 16:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-04 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-04 18:00:00;42.0;1900.0;0.0;61.76058391885462;0.0;0.005995365679336218;0.0;0.0
2022-06-04 19:00:00;42.0;1900.0;0.0;88.3845397384406;0.0;0.05038513410336897;0.0;0.0
2022-06-04 20:00:00;42.0;1900.0;0.0;61.76058391885462;0.0;0.006566852946838522;0.0;0.0
2022-06-04 21:00:00;42.0;1900.0;0.0;42.34467209687498;0.0;0.0;0.0;0.0
2022-06-04 22:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-04 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 04:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 05:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 08:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-05 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-05 16:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 17:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-05 18:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-05 19:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-05 20:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-05 21:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-05 22:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-05 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 04:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 05:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 07:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 08:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 16:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-06 17:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-06 18:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 19:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 20:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 21:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 22:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-06 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 04:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 05:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 07:00:00;42.0;1900.0;0.0;0.5212860351426869;0.0;0.0;0.0;0.0
2022-06-07 08:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 14:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 15:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-07 16:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-07 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-07 18:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-07 19:00:00;42.0;1900.0;0.0;42.81875000000001;0.0;0.0;0.0;0.0
2022-06-07 20:00:00;42.0;1900.0;0.0;42.81745000000001;0.0;0.0;0.0;0.0
2022-06-07 21:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-07 22:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-07 23:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-08 00:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-08 01:00:00;42.0;1900.0;0.0;35.3490519412908;0.0;0.0;0.0;0.0
2022-06-08 02:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-08 03:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-08 04:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-08 05:00:00;42.0;1900.0;0.0;34.16902049799183;0.0;0.0;0.0;0.0
2022-06-08 06:00:00;42.0;1900.0;0.0;31.36167049799183;0.0;0.0;0.0;0.0
2022-06-08 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 08:00:00;42.0;1900.0;0.0;19.56009185899092;0.0;0.0;0.0;0.0
2022-06-08 09:00:00;42.0;1900.0;0.0;17.515701357940372;0.0;0.0;0.0;0.0
2022-06-08 10:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 11:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 12:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 13:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 14:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 15:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-08 16:00:00;42.0;1900.0;0.0;20.037728304914783;0.0;0.0;0.0;0.0
2022-06-08 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 18:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 19:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 20:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 21:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 22:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-08 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 00:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 01:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 02:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 03:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 04:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 05:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 08:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 09:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 10:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 11:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-09 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-09 13:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-09 14:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-09 15:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-09 16:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 17:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 18:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-09 19:00:00;42.0;1900.0;0.0;31.36102049799183;0.0;0.0;0.0;0.0
2022-06-09 20:00:00;42.0;1900.0;0.0;31.36102049799184;0.0;0.0;0.0;0.0
2022-06-09 21:00:00;42.0;1900.0;0.0;31.36102049799184;0.0;0.0;0.0;0.0
2022-06-09 22:00:00;42.0;1900.0;0.0;31.361020497991834;0.0;0.0;0.0;0.0
2022-06-09 23:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-10 00:00:00;42.0;1900.0;0.0;31.36102049799183;0.0;0.0;0.0;0.0
2022-06-10 01:00:00;42.0;1900.0;0.0;31.361020497991834;0.0;0.0;0.0;0.0
2022-06-10 02:00:00;42.0;1900.0;0.0;31.36102049799184;0.0;0.0;0.0;0.0
2022-06-10 03:00:00;42.0;1900.0;0.0;31.36102049799184;0.0;0.0;0.0;0.0
2022-06-10 04:00:00;42.0;1900.0;0.0;31.36102049799183;0.0;0.0;0.0;0.0
2022-06-10 05:00:00;42.0;1900.0;0.0;31.36102049799183;0.0;0.0;0.0;0.0
2022-06-10 06:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-10 07:00:00;42.0;1900.0;0.0;29.22294045454545;0.0;0.0;0.0;0.0
2022-06-10 08:00:00;42.0;1900.0;0.0;1.7;0.0;0.0;0.0;0.0
2022-06-10 09:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-10 10:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-10 11:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
2022-06-10 12:00:00;42.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0
